gc.content	chrom.arm
chr12_73843935	0.361334789136	chr12
chr12_73902550	0.336622578135	chr12
chr12_73955246	0.35007597059	chr12
chr12_74012504	0.350974930362	chr12
chr12_74064558	0.351969173624	chr12
chr12_74122170	0.33568627451	chr12
chr12_74174444	0.350954256286	chr12
chr12_74227259	0.333134539762	chr12
chr12_74280915	0.346761147841	chr12
chr12_74337786	0.347270301761	chr12
chr12_74397004	0.346480288873	chr12
chr12_74450729	0.348613198524	chr12
chr12_74509280	0.337020439806	chr12
chr12_74562166	0.354702300406	chr12
chr12_74615373	0.369738503156	chr12
chr12_74670822	0.364380757421	chr12
chr12_74723579	0.337868563884	chr12
chr12_74778114	0.374507348337	chr12
chr12_74832411	0.352762930061	chr12
chr12_74885542	0.357144063645	chr12
chr12_74944744	0.365103999092	chr12
chr12_74997580	0.334175084175	chr12
chr12_75051039	0.355866671375	chr12
chr12_75107680	0.338171507971	chr12
chr12_75160936	0.359096510751	chr12
chr12_75215302	0.335587039921	chr12
chr12_75267955	0.358527198378	chr12
chr12_75326156	0.343182332102	chr12
chr12_75379223	0.365389418103	chr12
chr12_75435280	0.331820760068	chr12
chr12_75486406	0.346072477963	chr12
chr12_75537455	0.33719519355	chr12
chr12_75588552	0.351218413247	chr12
chr12_75641817	0.347344443579	chr12
chr12_75693180	0.352635996033	chr12
chr12_75745607	0.352963967454	chr12
chr12_75799807	0.374486384846	chr12
chr12_75857242	0.376503773444	chr12
chr12_75910773	0.377087519922	chr12
chr12_75968496	0.372607805824	chr12
chr12_76024197	0.381772009029	chr12
chr12_76077356	0.3856132712	chr12
chr12_76132934	0.389862431908	chr12
chr12_76187088	0.392698062207	chr12
chr12_76239621	0.401044908429	chr12
chr12_76292639	0.418404929702	chr12
chr12_76349112	0.411537907178	chr12
chr12_76404615	0.400511066852	chr12
chr12_76457836	0.403778148304	chr12
chr12_76512412	0.393202679236	chr12
chr12_76572876	0.408685515506	chr12
chr12_76626919	0.413867557875	chr12
chr12_76680179	0.417842660178	chr12
chr12_76741828	0.361106077628	chr12
chr12_76797013	0.347790861988	chr12
chr12_76850087	0.380886276772	chr12
chr12_76905554	0.379629285688	chr12
chr12_76959395	0.397363634727	chr12
chr12_77014925	0.394880937221	chr12
chr12_77069895	0.406929835872	chr12
chr12_77124181	0.405811640578	chr12
chr12_77181995	0.349045952354	chr12
chr12_77235136	0.399137735421	chr12
chr12_77288019	0.393561651448	chr12
chr12_77342007	0.375960383061	chr12
chr12_77396932	0.397590590021	chr12
chr12_77449641	0.390610084179	chr12
chr12_77507255	0.371649947597	chr12
chr12_77560686	0.380691981397	chr12
chr12_77619386	0.381425670621	chr12
chr12_77675527	0.388569446726	chr12
chr12_77730309	0.37640558356	chr12
chr12_77781888	0.3617773991	chr12
chr12_77835876	0.376270589272	chr12
chr12_77892640	0.36252652965	chr12
chr12_77947766	0.367424906926	chr12
chr12_77999068	0.356067625924	chr12
chr12_78056264	0.351098574822	chr12
chr12_78110151	0.360773892596	chr12
chr12_78162457	0.373887188456	chr12
chr12_78219631	0.350779424719	chr12
chr12_78271848	0.353160687832	chr12
chr12_78325174	0.339180396484	chr12
chr12_78377735	0.355817225231	chr12
chr12_78429623	0.368890719385	chr12
chr12_78487894	0.346754202494	chr12
chr12_78539529	0.333438181925	chr12
chr12_78590395	0.359770878949	chr12
chr12_78641546	0.363086880586	chr12
chr12_78699947	0.344642648945	chr12
chr12_78751408	0.361662853077	chr12
chr12_78803414	0.354850587187	chr12
chr12_78855015	0.378717003587	chr12
chr12_78915513	0.354234621436	chr12
chr12_78967630	0.35679245283	chr12
chr12_79020629	0.353003681075	chr12
chr12_79073330	0.356383387072	chr12
chr12_79125433	0.328785477053	chr12
chr12_79178424	0.344855031268	chr12
chr12_79231193	0.342803102671	chr12
chr12_79283534	0.330416142228	chr12
chr12_79334381	0.339057133937	chr12
chr12_79385628	0.351683451731	chr12
chr12_79442920	0.346051464064	chr12
chr12_79494761	0.355191993071	chr12
chr12_79546715	0.355375306746	chr12
chr12_79600097	0.366468926025	chr12
chr12_79653533	0.355435146911	chr12
chr12_79707238	0.37912025888	chr12
chr12_79760389	0.373384843313	chr12
chr12_79813711	0.384976347436	chr12
chr12_79866347	0.411079608156	chr12
chr12_79925247	0.413153100397	chr12
chr12_79986722	0.364942322849	chr12
chr12_80042549	0.384097262613	chr12
chr12_80095847	0.389189382813	chr12
chr12_80151680	0.348636110596	chr12
chr12_80205569	0.366401043687	chr12
chr12_80262290	0.364175384267	chr12
chr12_80315247	0.379891696751	chr12
chr12_80370646	0.3849055899	chr12
chr12_80424188	0.375859421934	chr12
chr12_80484111	0.385462722397	chr12
chr12_80549927	0.376803808606	chr12
chr12_80603909	0.362227040686	chr12
chr12_80662479	0.371285901477	chr12
chr12_80718952	0.349082217973	chr12
chr12_80771251	0.353594525358	chr12
chr12_80827071	0.361750881316	chr12
chr12_80895150	0.344761560694	chr12
chr12_80950509	0.353589235958	chr12
chr12_81005060	0.334529341411	chr12
chr12_81056062	0.346744551072	chr12
chr12_81106392	0.365880373978	chr12
chr12_81157517	0.38042038483	chr12
chr12_81214892	0.367790044548	chr12
chr12_81266521	0.359787647387	chr12
chr12_81318509	0.362645252716	chr12
chr12_81371433	0.347716689199	chr12
chr12_81424688	0.3720974769	chr12
chr12_81487348	0.35612373853	chr12
chr12_81541946	0.348735334451	chr12
chr12_81594449	0.352933567403	chr12
chr12_81648563	0.342470020246	chr12
chr12_81699930	0.341378432869	chr12
chr12_81751016	0.33668658895	chr12
chr12_81801712	0.33583054457	chr12
chr12_81854303	0.354732787845	chr12
chr12_81910643	0.352232445521	chr12
chr12_81962267	0.343291668279	chr12
chr12_82013948	0.347944492628	chr12
chr12_82071597	0.344393217462	chr12
chr12_82123435	0.356376570478	chr12
chr12_82175727	0.356356318348	chr12
chr12_82228398	0.335051143906	chr12
chr12_82279625	0.38245292887	chr12
chr12_82340808	0.35528567787	chr12
chr12_82395729	0.35429761862	chr12
chr12_82451410	0.36525752051	chr12
chr12_82504065	0.362900174071	chr12
chr12_82556916	0.371974755328	chr12
chr12_82611580	0.347482904118	chr12
chr12_82666563	0.360024923377	chr12
chr12_82725944	0.372046875585	chr12
chr12_82779361	0.337325498709	chr12
chr12_82832798	0.34693917124	chr12
chr12_82884368	0.362212187099	chr12
chr12_82938178	0.364600867126	chr12
chr12_82996992	0.372434968017	chr12
chr12_83055616	0.387684018089	chr12
chr12_83107580	0.390693199836	chr12
chr12_83163710	0.383428863495	chr12
chr12_83218491	0.379812656734	chr12
chr12_83272722	0.371047439773	chr12
chr12_83327970	0.345418865624	chr12
chr12_83380456	0.369527807719	chr12
chr12_83433336	0.365501174331	chr12
chr12_83486131	0.382436472347	chr12
chr12_83539650	0.367654863902	chr12
chr12_83592405	0.369105499571	chr12
chr12_83651845	0.374764843724	chr12
chr12_83712442	0.35330350398	chr12
chr12_83764068	0.36041992018	chr12
chr12_83821697	0.353858130526	chr12
chr12_83875647	0.364935401473	chr12
chr12_83929672	0.370366811268	chr12
chr12_84002515	0.350429108315	chr12
chr12_84055997	0.381362981923	chr12
chr12_84118506	0.353556108287	chr12
chr12_84173987	0.352584928314	chr12
chr12_84230622	0.355457976484	chr12
chr12_84285733	0.337683404721	chr12
chr12_84340597	0.339971278124	chr12
chr12_84392821	0.360612140158	chr12
chr12_84457119	0.360262349695	chr12
chr12_84514751	0.350195364364	chr12
chr12_84567472	0.333442351719	chr12
chr12_84619450	0.331341568515	chr12
chr12_84671664	0.344465058751	chr12
chr12_84725024	0.358879559983	chr12
chr12_84779930	0.35140453123	chr12
chr12_84833292	0.336700661256	chr12
chr12_84885162	0.338429588608	chr12
chr12_84935721	0.340216467807	chr12
chr12_84989862	0.333893033639	chr12
chr12_85042270	0.340698009807	chr12
chr12_85094274	0.339008924378	chr12
chr12_85145369	0.358642911296	chr12
chr12_85198128	0.347039283093	chr12
chr12_85249905	0.340611691831	chr12
chr12_85301564	0.362395942972	chr12
chr12_85353818	0.357541144919	chr12
chr12_85405646	0.329809024052	chr12
chr12_85456908	0.342606575572	chr12
chr12_85511868	0.332369217717	chr12
chr12_85563728	0.345987747313	chr12
chr12_85623469	0.332016590954	chr12
chr12_85674098	0.338974248773	chr12
chr12_85729939	0.341847742333	chr12
chr12_85781850	0.348297589888	chr12
chr12_85835332	0.353679917674	chr12
chr12_85887805	0.351180074127	chr12
chr12_85939877	0.340505325833	chr12
chr12_85991605	0.346131449202	chr12
chr12_86043122	0.364148349061	chr12
chr12_86096212	0.340072034391	chr12
chr12_86147853	0.359003338434	chr12
chr12_86205364	0.363824464383	chr12
chr12_86258526	0.351541752729	chr12
chr12_86312749	0.342776310826	chr12
chr12_86365768	0.352591903211	chr12
chr12_86419492	0.368540523809	chr12
chr12_86477642	0.332320124551	chr12
chr12_86531595	0.347472322262	chr12
chr12_86584073	0.342373796802	chr12
chr12_86635913	0.345007680492	chr12
chr12_86687992	0.349703174107	chr12
chr12_86742400	0.349795576236	chr12
chr12_86800856	0.34206995597	chr12
chr12_86853774	0.342966889195	chr12
chr12_86913391	0.357342670298	chr12
chr12_86967369	0.346722519037	chr12
chr12_87023707	0.338076349212	chr12
chr12_87078664	0.353130556855	chr12
chr12_87132088	0.343236642831	chr12
chr12_87189004	0.32800097692	chr12
chr12_87246326	0.335938796202	chr12
chr12_87300570	0.350183606778	chr12
chr12_87359935	0.343408043348	chr12
chr12_87416776	0.332695013287	chr12
chr12_87467951	0.337467620469	chr12
chr12_87526243	0.355110753403	chr12
chr12_87583396	0.343621098741	chr12
chr12_87638185	0.348190354807	chr12
chr12_87691537	0.348714200535	chr12
chr12_87743527	0.35092936803	chr12
chr12_87801361	0.377739412304	chr12
chr12_87858124	0.356881027126	chr12
chr12_87911320	0.358526080715	chr12
chr12_87974009	0.355304016829	chr12
chr12_88033906	0.358185180438	chr12
chr12_88088522	0.35514748041	chr12
chr12_88151309	0.357287331285	chr12
chr12_88202726	0.354594386774	chr12
chr12_88254745	0.353021163837	chr12
chr12_88312106	0.375769609397	chr12
chr12_88372038	0.357611632994	chr12
chr12_88426434	0.350521481943	chr12
chr12_88477825	0.332947252497	chr12
chr12_88530490	0.35709194583	chr12
chr12_88582400	0.388387028477	chr12
chr12_88639077	0.352075963508	chr12
chr12_88692786	0.35320397539	chr12
chr12_88745610	0.37306358583	chr12
chr12_88802996	0.36865216072	chr12
chr12_88859018	0.360287168302	chr12
chr12_88914037	0.368373323257	chr12
chr12_88966966	0.384321392088	chr12
chr12_89023743	0.35890386016	chr12
chr12_89078662	0.345631331097	chr12
chr12_89137695	0.374496981891	chr12
chr12_89189382	0.365307285035	chr12
chr12_89249065	0.361101476086	chr12
chr12_89300958	0.367764749674	chr12
chr12_89354687	0.365540804373	chr12
chr12_89405906	0.383486025296	chr12
chr12_89457534	0.390014331642	chr12
chr12_89509167	0.375823604744	chr12
chr12_89563045	0.367137451766	chr12
chr12_89616430	0.384836507366	chr12
chr12_89669306	0.379083003062	chr12
chr12_89722544	0.42863074455	chr12
chr12_89775528	0.409688341002	chr12
chr12_89833122	0.391160183223	chr12
chr12_89891629	0.413536768942	chr12
chr12_89945437	0.379213643908	chr12
chr12_89997855	0.365080277427	chr12
chr12_90050048	0.357078111453	chr12
chr12_90100795	0.388779710037	chr12
chr12_90154732	0.386762898731	chr12
chr12_90212508	0.366366023519	chr12
chr12_90265061	0.37599922765	chr12
chr12_90316850	0.368206916594	chr12
chr12_90368464	0.377799454542	chr12
chr12_90418696	0.380050747761	chr12
chr12_90470717	0.365720440034	chr12
chr12_90522712	0.371069059696	chr12
chr12_90573971	0.354668189269	chr12
chr12_90628263	0.369715280035	chr12
chr12_90680559	0.345878980642	chr12
chr12_90731492	0.357059263665	chr12
chr12_90783614	0.343607131972	chr12
chr12_90836109	0.362732607174	chr12
chr12_90891835	0.354696427975	chr12
chr12_90951688	0.348236368479	chr12
chr12_91004249	0.342784225331	chr12
chr12_91057929	0.341594043331	chr12
chr12_91111515	0.354012490524	chr12
chr12_91166916	0.346692491061	chr12
chr12_91220611	0.366271676833	chr12
chr12_91274873	0.362018894975	chr12
chr12_91329278	0.369935891302	chr12
chr12_91381532	0.340313412805	chr12
chr12_91432199	0.345912315386	chr12
chr12_91483792	0.34732442456	chr12
chr12_91534752	0.350923127274	chr12
chr12_91586694	0.345857589096	chr12
chr12_91643037	0.36000299099	chr12
chr12_91696530	0.349567204353	chr12
chr12_91748170	0.383689683374	chr12
chr12_91799523	0.359870599721	chr12
chr12_91851763	0.34834891793	chr12
chr12_91904485	0.371949030869	chr12
chr12_91960204	0.356558565876	chr12
chr12_92011914	0.368526790068	chr12
chr12_92063182	0.370595754641	chr12
chr12_92118724	0.364889723313	chr12
chr12_92171454	0.369427710843	chr12
chr12_92224573	0.370821600291	chr12
chr12_92276775	0.377432799296	chr12
chr12_92329080	0.381460182047	chr12
chr12_92381593	0.378401515427	chr12
chr12_92436494	0.395905329423	chr12
chr12_92490026	0.386741277908	chr12
chr12_92542564	0.387882526686	chr12
chr12_92596056	0.392377865584	chr12
chr12_92650974	0.396320392286	chr12
chr12_92702772	0.390626568093	chr12
chr12_92762557	0.412836446536	chr12
chr12_92816948	0.385255881544	chr12
chr12_92867869	0.395423571318	chr12
chr12_92919524	0.395028484549	chr12
chr12_92974114	0.40012606005	chr12
chr12_93026469	0.395053166898	chr12
chr12_93087032	0.411801643734	chr12
chr12_93141176	0.368045240609	chr12
chr12_93197054	0.343233703815	chr12
chr12_93250317	0.395982135099	chr12
chr12_93307859	0.423667248868	chr12
chr12_93372555	0.4110383018	chr12
chr12_93426729	0.420072202166	chr12
chr12_93482128	0.421084326013	chr12
chr12_93535266	0.404892118669	chr12
chr12_93588657	0.405598089485	chr12
chr12_93645604	0.416807885181	chr12
chr12_93703433	0.432496128207	chr12
chr12_93762836	0.409036919727	chr12
chr12_93823453	0.421515585186	chr12
chr12_93880750	0.409841706813	chr12
chr12_93938869	0.4199909788	chr12
chr12_93994293	0.409626561917	chr12
chr12_94050553	0.405565890599	chr12
chr12_94103769	0.393375364637	chr12
chr12_94156903	0.398691695108	chr12
chr12_94209642	0.41804468207	chr12
chr12_94262011	0.424405809859	chr12
chr12_94316538	0.412470069194	chr12
chr12_94369576	0.407997300489	chr12
chr12_94428845	0.428534796656	chr12
chr12_94487341	0.445569296998	chr12
chr12_94542162	0.454336500153	chr12
chr12_94594369	0.419103897075	chr12
chr12_94647844	0.44344693394	chr12
chr12_94699750	0.377192823978	chr12
chr12_94755100	0.368056284784	chr12
chr12_94812237	0.385421127766	chr12
chr12_94868276	0.415479452055	chr12
chr12_94926675	0.445156283837	chr12
chr12_94982086	0.425020048115	chr12
chr12_95036953	0.431317727464	chr12
chr12_95091675	0.421367377163	chr12
chr12_95145017	0.41598253601	chr12
chr12_95198612	0.419557446809	chr12
chr12_95257361	0.4271774485	chr12
chr12_95312700	0.437632171954	chr12
chr12_95370389	0.403093864709	chr12
chr12_95427598	0.397022158233	chr12
chr12_95484551	0.416666666667	chr12
chr12_95544178	0.414492458214	chr12
chr12_95603049	0.39526372826	chr12
chr12_95659337	0.379189096116	chr12
chr12_95714509	0.418192466025	chr12
chr12_95772565	0.430382283682	chr12
chr12_95832441	0.423470924977	chr12
chr12_95892182	0.410677582303	chr12
chr12_95949591	0.421593788312	chr12
chr12_96010765	0.428362954083	chr12
chr12_96068325	0.386083586237	chr12
chr12_96123022	0.413828641027	chr12
chr12_96187062	0.401157200742	chr12
chr12_96245305	0.394997631454	chr12
chr12_96298079	0.422203572333	chr12
chr12_96361230	0.414895388201	chr12
chr12_96415286	0.423182869945	chr12
chr12_96469739	0.453073103921	chr12
chr12_96528148	0.448165415139	chr12
chr12_96584345	0.463837150885	chr12
chr12_96638087	0.397046493902	chr12
chr12_96690566	0.373028006922	chr12
chr12_96750086	0.398736910288	chr12
chr12_96805663	0.413469875182	chr12
chr12_96866791	0.40779134798	chr12
chr12_96924187	0.371510445554	chr12
chr12_96978276	0.37785349754	chr12
chr12_97043721	0.390728597119	chr12
chr12_97098771	0.382278437387	chr12
chr12_97156801	0.374686254245	chr12
chr12_97210984	0.374276539338	chr12
chr12_97264545	0.38925676553	chr12
chr12_97318457	0.342875093258	chr12
chr12_97369390	0.393117606804	chr12
chr12_97420534	0.391200123724	chr12
chr12_97472261	0.386738123354	chr12
chr12_97527305	0.391033841144	chr12
chr12_97578898	0.385450942267	chr12
chr12_97632385	0.395356097561	chr12
chr12_97683634	0.404258581367	chr12
chr12_97735810	0.39853897519	chr12
chr12_97793166	0.381536228563	chr12
chr12_97845527	0.365230066183	chr12
chr12_97896294	0.356680434156	chr12
chr12_97948348	0.380225692388	chr12
chr12_98007454	0.402568055215	chr12
chr12_98064539	0.391771217203	chr12
chr12_98136991	0.382842702774	chr12
chr12_98190017	0.377988668058	chr12
chr12_98247023	0.382811467829	chr12
chr12_98307574	0.391340325219	chr12
chr12_98359538	0.386788075629	chr12
chr12_98411263	0.386645752242	chr12
chr12_98462901	0.400785436536	chr12
chr12_98514591	0.393680116675	chr12
chr12_98566015	0.411537976621	chr12
chr12_98621535	0.387951673069	chr12
chr12_98675417	0.390386848923	chr12
chr12_98731381	0.41124911417	chr12
chr12_98785002	0.428507218497	chr12
chr12_98840622	0.440306771789	chr12
chr12_98901122	0.408478969814	chr12
chr12_98960916	0.426203877423	chr12
chr12_99021677	0.407953670656	chr12
chr12_99078832	0.395887933262	chr12
chr12_99133013	0.439954542067	chr12
chr12_99186688	0.394198963691	chr12
chr12_99238988	0.398842826863	chr12
chr12_99291356	0.393164201496	chr12
chr12_99343346	0.387934615732	chr12
chr12_99398710	0.391611311444	chr12
chr12_99451399	0.395160821264	chr12
chr12_99502977	0.387271896072	chr12
chr12_99555474	0.373355554768	chr12
chr12_99611875	0.369070977265	chr12
chr12_99667427	0.36665079581	chr12
chr12_99726234	0.360153105517	chr12
chr12_99776917	0.366245062291	chr12
chr12_99829572	0.355766616828	chr12
chr12_99888427	0.360812625923	chr12
chr12_99942030	0.365625889722	chr12
chr12_99994714	0.374861542373	chr12
chr12_100049784	0.360899467957	chr12
chr12_100103726	0.377190240371	chr12
chr12_100164506	0.354373526846	chr12
chr12_100218386	0.363300899578	chr12
chr12_100272855	0.375950906879	chr12
chr12_100327933	0.395013370495	chr12
chr12_100381034	0.388406024474	chr12
chr12_100444773	0.380755708776	chr12
chr12_100503366	0.438775864463	chr12
chr12_100560973	0.425822514672	chr12
chr12_100617202	0.400783060608	chr12
chr12_100674157	0.382863322238	chr12
chr12_100733339	0.420019929341	chr12
chr12_100788533	0.414169276765	chr12
chr12_100844724	0.39688973917	chr12
chr12_100897516	0.394364401377	chr12
chr12_100952416	0.387904509284	chr12
chr12_101008965	0.400146329567	chr12
chr12_101070469	0.410121166295	chr12
chr12_101124691	0.398007033998	chr12
chr12_101175870	0.382237735117	chr12
chr12_101227439	0.393028297581	chr12
chr12_101280022	0.378209764919	chr12
chr12_101335321	0.402690222077	chr12
chr12_101387509	0.397194316228	chr12
chr12_101442753	0.384017293679	chr12
chr12_101500114	0.386271291767	chr12
chr12_101562872	0.388154375239	chr12
chr12_101615211	0.409399045657	chr12
chr12_101672003	0.390542133176	chr12
chr12_101726306	0.394870506309	chr12
chr12_101782022	0.40939740656	chr12
chr12_101847571	0.41698180743	chr12
chr12_101911827	0.416478419065	chr12
chr12_101969817	0.384328697391	chr12
chr12_102024821	0.381030763991	chr12
chr12_102077674	0.383276586497	chr12
chr12_102132889	0.405393706715	chr12
chr12_102186024	0.421619730628	chr12
chr12_102243193	0.438037109375	chr12
chr12_102304632	0.431101930389	chr12
chr12_102359335	0.382232879972	chr12
chr12_102413963	0.362845375974	chr12
chr12_102465681	0.367716160944	chr12
chr12_102518245	0.36929356881	chr12
chr12_102578264	0.361252294908	chr12
chr12_102630008	0.365048835965	chr12
chr12_102689799	0.384966063926	chr12
chr12_102748585	0.393383606806	chr12
chr12_102801362	0.401918430109	chr12
chr12_102855989	0.401025185514	chr12
chr12_102910027	0.4228487507	chr12
chr12_102961775	0.378265204387	chr12
chr12_103016939	0.396963748672	chr12
chr12_103072467	0.39218057235	chr12
chr12_103124567	0.408273718117	chr12
chr12_103177964	0.402671589544	chr12
chr12_103235382	0.423970236513	chr12
chr12_103291826	0.394875428484	chr12
chr12_103344044	0.42241899387	chr12
chr12_103395428	0.384265946932	chr12
chr12_103448039	0.372591621626	chr12
chr12_103503729	0.376694078632	chr12
chr12_103555895	0.380369279347	chr12
chr12_103607833	0.382957452937	chr12
chr12_103666849	0.378775834658	chr12
chr12_103722200	0.382431708623	chr12
chr12_103776342	0.388982775431	chr12
chr12_103837881	0.379840674627	chr12
chr12_103895749	0.400175498836	chr12
chr12_103948170	0.394482090997	chr12
chr12_103999819	0.42590079392	chr12
chr12_104058766	0.437724175887	chr12
chr12_104111458	0.454494064443	chr12
chr12_104164527	0.433188362328	chr12
chr12_104217870	0.421046716368	chr12
chr12_104271255	0.435936019618	chr12
chr12_104325083	0.404380914325	chr12
chr12_104380139	0.416312307149	chr12
chr12_104445279	0.387520737327	chr12
chr12_104499528	0.406070684551	chr12
chr12_104554249	0.437009887487	chr12
chr12_104612908	0.429963759735	chr12
chr12_104677752	0.41415907753	chr12
chr12_104735509	0.447579978165	chr12
chr12_104795962	0.443792257969	chr12
chr12_104849797	0.454317374033	chr12
chr12_104902409	0.444892836455	chr12
chr12_104954198	0.456207699585	chr12
chr12_105009161	0.460449181576	chr12
chr12_105061700	0.472378869835	chr12
chr12_105113833	0.463398767841	chr12
chr12_105166098	0.38533103347	chr12
chr12_105220593	0.363225175509	chr12
chr12_105277854	0.372617529393	chr12
chr12_105335094	0.407844930054	chr12
chr12_105389778	0.393972823422	chr12
chr12_105446885	0.414610407166	chr12
chr12_105502365	0.348722613903	chr12
chr12_105555128	0.416052022092	chr12
chr12_105611257	0.422973524808	chr12
chr12_105670028	0.416578389831	chr12
chr12_105730443	0.422972801105	chr12
chr12_105785481	0.426747412629	chr12
chr12_105838816	0.418702595571	chr12
chr12_105891289	0.417094433521	chr12
chr12_105948757	0.436258495738	chr12
chr12_106002018	0.414025072195	chr12
chr12_106061924	0.405982592089	chr12
chr12_106116381	0.412441864934	chr12
chr12_106168414	0.41131542688	chr12
chr12_106227200	0.406324202235	chr12
chr12_106279000	0.410353142502	chr12
chr12_106330423	0.428635460108	chr12
chr12_106381736	0.430932412432	chr12
chr12_106434437	0.430186445694	chr12
chr12_106485121	0.466392159137	chr12
chr12_106536849	0.425042819796	chr12
chr12_106592313	0.460829333978	chr12
chr12_106650238	0.423328964613	chr12
chr12_106704410	0.420468467151	chr12
chr12_106759098	0.386661565079	chr12
chr12_106819209	0.398755647015	chr12
chr12_106881409	0.409873122357	chr12
chr12_106936264	0.428050907458	chr12
chr12_106994172	0.419767399065	chr12
chr12_107048513	0.419760137065	chr12
chr12_107101042	0.431231881399	chr12
chr12_107155543	0.402513471756	chr12
chr12_107208616	0.376243956581	chr12
chr12_107261772	0.422514814885	chr12
chr12_107314252	0.393554526655	chr12
chr12_107368894	0.381584813136	chr12
chr12_107422729	0.373155393576	chr12
chr12_107478702	0.417457731843	chr12
chr12_107532110	0.412565678766	chr12
chr12_107590347	0.422421290659	chr12
chr12_107647836	0.413067920007	chr12
chr12_107702090	0.462998469971	chr12
chr12_107753722	0.465848492871	chr12
chr12_107806603	0.470018832392	chr12
chr12_107859702	0.460297720692	chr12
chr12_107913577	0.436562673137	chr12
chr12_107965919	0.46553720284	chr12
chr12_108017742	0.462816291976	chr12
chr12_108070896	0.415744883077	chr12
chr12_108131918	0.424706960049	chr12
chr12_108185408	0.435139863229	chr12
chr12_108241998	0.408604014282	chr12
chr12_108299691	0.427993102931	chr12
chr12_108353046	0.412016847441	chr12
chr12_108406703	0.436142501812	chr12
chr12_108457761	0.434320892651	chr12
chr12_108509740	0.468020606301	chr12
chr12_108560209	0.462497313561	chr12
chr12_108611391	0.461294266109	chr12
chr12_108662106	0.48187270265	chr12
chr12_108713795	0.470834682257	chr12
chr12_108766305	0.440748056935	chr12
chr12_108820471	0.450710146782	chr12
chr12_108875177	0.462250699061	chr12
chr12_108929177	0.445255474453	chr12
chr12_108982469	0.52577222972	chr12
chr12_109035820	0.413226930838	chr12
chr12_109090329	0.428715142958	chr12
chr12_109146988	0.489638444097	chr12
chr12_109203880	0.486267051896	chr12
chr12_109258565	0.475343293894	chr12
chr12_109316459	0.45279698303	chr12
chr12_109372143	0.426842079744	chr12
chr12_109484015	0.449502802387	chr12
chr12_109539324	0.460746210649	chr12
chr12_109595929	0.461736111111	chr12
chr12_109653528	0.479239819005	chr12
chr12_109708777	0.497400897532	chr12
chr12_109762256	0.404920332338	chr12
chr12_109817861	0.437355920363	chr12
chr12_109875120	0.464677280961	chr12
chr12_109927564	0.473738492685	chr12
chr12_109979921	0.515661699769	chr12
chr12_110033139	0.522894652578	chr12
chr12_110086229	0.482793392369	chr12
chr12_110140771	0.52556586559	chr12
chr12_110192284	0.520433710099	chr12
chr12_110246605	0.509098218812	chr12
chr12_110303813	0.490135409967	chr12
chr12_110361341	0.446846969749	chr12
chr12_110419982	0.438565145684	chr12
chr12_110478189	0.466487718901	chr12
chr12_110540031	0.424462243716	chr12
chr12_110599583	0.397206955883	chr12
chr12_110659445	0.448570423597	chr12
chr12_110719147	0.424758519978	chr12
chr12_110775983	0.464015560839	chr12
chr12_110836133	0.459001064534	chr12
chr12_110905646	0.426327349121	chr12
chr12_110968477	0.430147245709	chr12
chr12_111027493	0.448639736191	chr12
chr12_111088142	0.485858418789	chr12
chr12_111148601	0.442494019653	chr12
chr12_111206707	0.470619063217	chr12
chr12_111267766	0.479690902245	chr12
chr12_111328846	0.474548499854	chr12
chr12_111383773	0.451274607639	chr12
chr12_111438887	0.481245297216	chr12
chr12_111492046	0.497837932171	chr12
chr12_111543616	0.461304139128	chr12
chr12_111597781	0.499431775134	chr12
chr12_111650576	0.485613298724	chr12
chr12_111704896	0.514604252027	chr12
chr12_111761762	0.503614958892	chr12
chr12_111824279	0.533332151028	chr12
chr12_111880665	0.433474598441	chr12
chr12_111938003	0.399462015557	chr12
chr12_111996368	0.461336098172	chr12
chr12_112060988	0.455083267248	chr12
chr12_112124037	0.46520862121	chr12
chr12_112186997	0.499006584457	chr12
chr12_112247897	0.441100601892	chr12
chr12_112317676	0.422188661316	chr12
chr12_112376606	0.397667219113	chr12
chr12_112440563	0.416890317113	chr12
chr12_112497198	0.436304052434	chr12
chr12_112559752	0.479933413545	chr12
chr12_112620424	0.447207131913	chr12
chr12_112677855	0.405850712129	chr12
chr12_112733813	0.404729236088	chr12
chr12_112789931	0.443829450763	chr12
chr12_112855694	0.433895341164	chr12
chr12_112916309	0.445195020747	chr12
chr12_112976558	0.458037009518	chr12
chr12_113033083	0.428595365359	chr12
chr12_113092763	0.425105345704	chr12
chr12_113145683	0.428375096485	chr12
chr12_113198799	0.445425051176	chr12
chr12_113250580	0.447632963179	chr12
chr12_113301909	0.441902570583	chr12
chr12_113354931	0.458043946575	chr12
chr12_113412955	0.444409325847	chr12
chr12_113466740	0.506664694681	chr12
chr12_113520830	0.522027704756	chr12
chr12_113574466	0.526529141519	chr12
chr12_113629970	0.490949787624	chr12
chr12_113686708	0.508162219538	chr12
chr12_113741349	0.498136225008	chr12
chr12_113800368	0.501915444349	chr12
chr12_113858317	0.504174169258	chr12
chr12_113913297	0.482858254153	chr12
chr12_113967287	0.476043363478	chr12
chr12_114020695	0.451857327666	chr12
chr12_114074804	0.477467525047	chr12
chr12_114127305	0.47232324771	chr12
chr12_114179821	0.477485839853	chr12
chr12_114232609	0.530778739184	chr12
chr12_114285193	0.500313015765	chr12
chr12_114337905	0.496034496034	chr12
chr12_114389852	0.469995733551	chr12
